user_id,income_level,shopping_freq,age,activity_score,is_member,ltv
5139,3.68,2,27,1.68,0,1003.16
5140,3.85,3,46,3.58,0,1011.6
5141,6.07,4,36,4.71,1,1492.29
5142,7.07,2,18,5.22,1,1534.44
5143,4.19,1,44,3.55,0,1022.05
5144,6.82,5,48,3.96,1,1661.35
5145,5.25,4,22,4.34,0,1267.33
5146,4.75,4,26,2.41,1,1410.62
5147,4.58,3,40,4.35,0,1108.14
5148,6.49,3,41,3.29,1,1519.05
5149,5.65,6,58,4.25,1,1656.41
5150,9.55,1,43,5.29,1,1695.37
5151,3.3,5,59,3.89,0,1024.93
5152,6.04,5,35,4.89,0,1227.3
5153,3.94,5,38,4.24,0,1240.94
5154,3.26,6,29,3.44,0,1225.18
5155,4.98,2,29,3.33,0,1048.28
5156,5.27,3,36,1.77,1,1441.77
5157,10.0,6,29,7.83,1,2051.63
5158,4.63,1,18,2.32,0,1045.23
5159,2.74,2,28,1.54,0,899.12
5160,5.55,4,45,5.91,1,1417.37
5161,1.0,1,35,-1.91,0,656.47
5162,4.82,2,35,3.1,0,1099.01
5163,5.03,3,27,1.18,1,1356.69
5164,6.59,0,38,3.63,0,1156.18
5165,6.95,3,51,3.67,1,1609.74
5166,3.99,2,49,-0.34,0,1050.07
5167,4.7,0,38,3.44,1,1213.59
5168,3.47,2,26,1.04,1,1193.4
5169,2.74,3,52,3.22,1,1135.85
5170,5.62,0,45,1.84,0,1120.28
5171,2.45,2,20,1.36,0,785.38
5172,4.17,3,18,0.7,0,1070.55
5173,3.01,1,20,2.23,0,886.37
5174,6.1,6,30,4.28,1,1637.11
5175,8.6,3,44,4.83,1,1729.0
5176,2.4,1,43,1.4,0,836.04
5177,1.29,2,38,-0.4,0,801.45
5178,4.75,4,33,4.27,1,1321.85
5179,5.03,1,58,2.25,0,1068.16
5180,5.44,5,35,6.51,1,1457.62
5181,4.11,5,34,3.07,1,1414.24
5182,4.6,1,29,2.21,0,1046.07
5183,5.74,2,57,2.11,0,1124.99
5184,7.08,2,42,2.53,1,1507.75
5185,1.09,4,24,2.62,0,733.93
5186,4.26,2,23,3.79,0,1073.71
5187,5.43,2,18,2.75,0,1115.97
5188,3.16,3,34,2.6,1,1109.89
5189,8.46,6,20,7.27,1,1828.95
5190,3.73,2,23,2.75,0,1002.11
5191,4.92,3,45,3.84,1,1356.09
5192,6.11,3,43,4.04,1,1436.75
5193,3.82,3,49,2.16,0,1026.5
5194,1.31,3,20,1.94,0,766.1
5195,4.14,4,24,5.14,0,1067.57
5196,7.06,1,28,3.31,1,1362.6
5197,4.33,2,51,3.63,1,1232.3
5198,3.31,0,35,1.83,1,1059.96
5199,6.85,2,53,3.44,1,1484.34
5200,4.34,6,41,4.86,1,1536.33
5201,3.98,4,33,3.97,0,1068.18
5202,5.3,3,40,4.13,1,1377.8
5203,6.54,4,18,6.22,1,1578.45
5204,9.76,2,18,7.32,1,1798.38
5205,6.65,0,37,3.38,1,1352.65
5206,7.32,3,35,4.45,1,1579.26
5207,3.99,0,54,0.57,0,894.64
5208,2.95,2,21,3.61,0,928.99
5209,5.12,3,38,3.39,1,1327.72
5210,5.21,3,41,2.9,1,1249.75
5211,2.84,3,38,1.39,0,917.14
5212,4.65,6,45,3.18,1,1549.33
5213,5.8,2,28,5.26,0,1219.93
5214,5.72,5,43,5.26,1,1443.65
5215,6.01,6,40,3.32,1,1634.61
5216,5.58,4,46,2.54,1,1468.61
5217,3.99,3,29,3.01,0,1029.85
5218,3.97,3,23,1.87,0,993.31
5219,2.6,2,28,1.65,0,819.53
5220,8.57,4,24,7.04,1,1728.96
5221,5.03,6,29,5.38,0,1394.45
5222,4.55,3,31,1.46,1,1337.03
5223,3.14,3,25,1.46,0,928.76
5224,10.0,2,35,5.85,1,1772.9
5225,2.85,6,23,4.36,0,1083.46
5226,4.14,2,34,1.85,0,992.57
5227,5.83,3,30,4.18,1,1433.95
5228,6.2,3,33,3.55,1,1462.76
5229,6.92,1,38,5.51,1,1446.45
5230,8.62,1,30,5.23,1,1511.61
5231,6.01,2,27,3.41,0,1241.25
5232,2.89,1,28,0.25,1,1010.79
5233,4.49,5,45,2.68,0,1243.95
5234,5.62,0,47,0.28,0,1171.37
5235,9.14,3,29,5.74,1,1691.01
5236,2.2,5,33,3.27,0,975.36
5237,7.41,2,18,5.02,1,1519.51
5238,5.36,3,33,2.97,1,1405.72
5239,6.68,4,20,5.82,1,1462.2
5240,4.8,3,30,4.88,0,1111.69
5241,3.32,2,45,1.59,0,890.58
5242,6.5,4,19,5.63,1,1631.53
5243,6.31,1,25,3.59,1,1473.85
5244,6.94,1,26,3.25,0,1230.11
5245,4.97,4,18,4.92,1,1339.98
5246,3.8,2,43,1.29,0,938.11
5247,1.88,4,37,0.66,0,890.2
5248,6.64,2,53,3.52,1,1393.81
5249,5.85,1,25,3.0,1,1360.73
5250,3.07,3,18,0.79,1,1147.03
5251,3.92,2,44,3.05,0,1010.1
5252,4.07,2,31,1.85,0,1026.37
5253,2.03,4,30,0.91,0,972.37
5254,3.36,6,49,4.13,0,1168.21
5255,2.73,4,36,2.14,0,987.88
5256,4.18,3,44,4.05,1,1279.97
5257,3.52,3,28,3.12,0,903.35
5258,1.75,3,27,1.58,1,1033.58
5259,9.05,1,31,5.92,1,1685.13
5260,7.51,0,41,4.17,1,1444.45
5261,3.44,2,35,2.3,1,1227.44
5262,5.54,1,39,3.58,0,1030.21
5263,5.83,3,18,4.36,0,1196.5
5264,7.38,1,18,2.9,1,1456.46
5265,3.36,6,18,5.84,1,1336.74
5266,7.18,2,31,4.26,1,1486.1
5267,3.9,3,21,2.94,0,978.39
5268,2.33,3,51,0.31,1,1065.04
5269,6.45,0,34,3.35,1,1395.57
5270,7.58,3,37,4.86,1,1645.86
5271,10.0,3,24,4.75,1,1815.25
5272,2.6,2,23,0.86,1,1041.39
5273,6.4,3,50,3.2,1,1450.9
5274,4.18,1,52,2.1,0,904.97
5275,6.57,3,39,4.4,1,1528.02
5276,2.06,3,18,1.71,0,791.85
5277,2.47,7,30,3.64,1,1330.59
5278,3.45,0,38,2.4,1,1135.76
5279,5.16,6,32,4.92,1,1534.58
5280,3.72,4,18,3.42,1,1302.92
5281,6.32,4,53,4.64,1,1561.52
5282,7.05,3,26,4.72,1,1530.95
5283,6.2,7,21,5.05,1,1688.41
5284,8.24,3,34,4.36,1,1689.38
5285,5.83,2,46,3.42,1,1351.87
5286,2.57,6,40,3.74,0,930.8
5287,7.73,2,21,5.11,1,1520.28
5288,3.79,2,20,3.0,0,931.86
5289,6.82,5,18,4.44,1,1657.13
5290,8.15,2,32,4.46,0,1340.8
5291,5.91,1,30,3.04,1,1434.88
5292,2.01,5,40,1.9,1,1232.23
5293,3.16,0,28,2.48,0,868.97
5294,7.65,3,44,2.88,0,1389.05
5295,4.66,1,41,4.65,1,1112.25
5296,5.16,3,27,5.55,1,1407.52
5297,6.52,3,38,4.21,1,1464.37
5298,6.39,3,48,4.5,1,1528.64
5299,5.56,2,25,4.23,0,1185.82
5300,4.58,5,32,3.03,1,1386.26
5301,4.37,6,32,4.55,0,1176.46
5302,6.72,5,31,6.18,1,1630.94
5303,6.11,2,43,1.85,1,1332.23
5304,4.49,2,43,1.4,0,1062.6
5305,7.16,7,39,6.43,1,1789.93
5306,4.74,3,38,3.0,0,1091.22
5307,3.3,4,29,2.46,1,1154.51
5308,3.48,2,38,2.01,0,1029.62
5309,3.04,2,22,0.99,0,877.51
5310,4.46,2,59,2.42,1,1235.15
5311,7.47,7,48,4.51,1,1851.32
5312,3.39,0,44,3.0,0,810.57
5313,5.38,8,39,5.22,1,1599.62
5314,3.69,5,39,3.45,1,1419.17
5315,4.48,4,18,4.11,0,1111.3
5316,1.98,6,22,5.58,0,1058.83
5317,4.56,2,23,1.83,0,1063.54
5318,4.61,5,35,1.96,0,1217.85
5319,6.08,3,32,3.91,1,1432.73
5320,5.45,2,43,1.5,1,1334.68
5321,2.6,6,25,2.76,0,1149.68
5322,7.17,5,45,5.96,1,1709.6
5323,5.42,5,26,5.74,0,1223.92
5324,5.4,3,30,2.03,1,1340.11
5325,4.98,3,43,2.45,1,1367.31
5326,3.96,3,40,3.25,1,1278.39
5327,5.44,4,22,4.67,1,1481.9
5328,5.95,3,45,4.69,1,1441.28
5329,1.51,2,35,2.83,0,708.15
5330,3.92,2,18,3.29,0,951.75
5331,4.49,1,26,2.43,0,883.98
5332,5.51,1,30,4.12,1,1382.91
5333,7.39,3,23,4.66,1,1457.2
5334,3.46,5,48,3.5,1,1283.58
5335,4.0,2,31,2.11,1,1111.83
5336,3.97,3,39,3.04,0,1018.27
5337,3.4,5,37,1.57,1,1318.5
5338,4.31,2,42,3.79,0,916.23
5339,6.54,2,51,2.86,1,1471.79
5340,2.89,3,41,1.46,0,982.81
5341,5.86,3,52,1.5,1,1414.7
5342,1.6,1,42,0.28,0,846.59
5343,3.88,5,36,2.48,0,1025.48
5344,4.34,5,38,3.89,1,1298.46
5345,8.35,1,18,3.18,1,1569.81
5346,4.45,4,30,2.98,1,1330.9
5347,1.0,5,33,1.32,0,855.72
5348,1.0,3,39,-0.36,0,796.64
5349,5.07,1,34,3.07,0,994.01
5350,6.23,5,38,4.39,1,1504.85
5351,5.75,5,21,4.42,1,1490.37
5352,5.34,4,19,4.7,1,1485.06
5353,7.32,3,23,4.57,1,1622.93
5354,3.92,3,50,2.53,0,1038.59
5355,6.79,3,22,5.22,0,1303.54
5356,1.74,2,27,1.14,1,965.96
5357,3.19,2,36,1.69,0,937.11
5358,1.39,4,19,2.56,1,1043.54
5359,4.45,1,26,1.75,1,1124.62
5360,4.91,2,41,4.22,0,1016.84
5361,5.23,3,30,3.67,1,1359.89
5362,5.12,0,51,4.13,0,1048.62
5363,3.14,2,18,2.11,0,861.45
5364,4.62,2,31,3.86,1,1282.33
5365,2.01,2,30,-0.04,0,711.08
5366,7.73,4,34,6.35,0,1476.2
5367,4.39,3,22,3.79,1,1250.19
5368,4.02,1,29,1.67,0,847.73
5369,8.18,5,42,6.45,1,1740.47
5370,2.52,4,32,1.19,0,888.38
5371,2.75,5,24,2.38,0,1011.06
5372,2.81,3,55,1.45,0,951.39
5373,4.86,3,35,4.25,0,1159.27
5374,5.86,2,41,4.78,1,1287.47
5375,6.48,2,42,3.39,1,1476.69
5376,10.0,3,34,4.63,1,1870.65
5377,1.0,1,27,-0.18,0,628.82
5378,6.22,2,36,3.8,1,1358.33
5379,3.89,7,27,4.07,0,1218.17
5380,3.83,2,38,2.17,1,1263.28
5381,3.76,3,33,1.95,0,1055.87
5382,3.18,3,45,4.12,0,1016.87
5383,8.37,4,23,4.76,1,1687.46
5384,6.68,3,42,3.41,0,1291.83
5385,5.05,3,41,4.57,1,1289.79
5386,7.7,5,32,5.07,1,1686.94
5387,1.97,1,42,1.8,0,815.41
5388,2.34,2,39,0.89,0,811.4
5389,1.0,2,41,1.61,1,865.54
5390,3.6,4,41,3.74,1,1272.05
5391,5.32,1,35,1.85,0,1053.61
5392,5.21,2,29,2.67,1,1325.21
5393,5.3,1,28,2.04,0,1051.43
5394,2.18,3,32,1.46,0,877.33
5395,6.61,2,43,5.5,0,1241.63
5396,5.48,1,41,3.3,1,1242.03
5397,6.47,4,45,6.38,1,1599.32
5398,1.21,4,46,3.29,0,912.35
5399,5.62,1,32,4.24,1,1337.18
5400,2.62,0,54,2.77,0,687.36
5401,4.21,1,33,3.56,0,959.12
5402,6.07,2,30,5.34,1,1419.12
5403,5.18,2,38,3.74,1,1233.96
5404,3.3,3,39,3.23,1,1152.88
5405,5.01,3,27,4.06,1,1281.02
5406,1.94,4,33,1.73,0,842.21
5407,7.3,3,30,5.4,1,1597.03
5408,4.59,2,36,4.15,1,1256.47
5409,7.24,2,42,3.62,1,1468.96
5410,3.95,3,32,2.02,1,1241.34
5411,3.95,3,40,2.33,1,1227.17
5412,3.47,7,21,5.19,0,1241.31
5413,6.75,2,43,3.74,1,1371.54
5414,3.58,2,30,1.29,0,921.07
5415,6.29,4,30,3.31,1,1604.79
5416,4.24,2,39,1.81,1,1165.31
5417,1.05,5,39,1.31,0,800.75
5418,3.86,3,33,1.43,1,1210.04
5419,2.64,4,26,3.13,0,1027.62
5420,5.07,2,30,2.94,0,1126.89
5421,2.62,4,35,3.04,1,1108.8
5422,6.85,2,39,1.73,1,1480.97
5423,4.82,3,26,4.38,0,1114.2
5424,4.64,3,28,3.14,1,1336.97
5425,6.31,3,37,4.56,0,1279.08
5426,6.93,7,34,7.09,1,1752.6
5427,4.96,2,36,3.45,1,1279.9
5428,3.46,6,18,5.64,0,1211.88
5429,1.45,0,32,-1.15,0,643.07
5430,3.63,3,43,2.4,0,981.47
5431,3.77,4,28,1.28,1,1329.59
5432,5.21,2,39,3.52,1,1350.94
5433,4.31,2,22,2.83,0,985.49
5434,6.38,3,19,3.0,1,1290.59
5435,3.77,4,39,5.26,1,1304.42
5436,4.89,4,34,3.28,0,1166.8
5437,7.37,0,31,1.48,1,1438.92
5438,5.68,0,43,3.52,0,1127.48
5439,4.88,4,31,4.34,1,1340.34
5440,3.8,5,28,2.92,1,1273.37
5441,3.73,4,27,3.86,0,1003.55
5442,3.3,4,25,1.9,1,1340.05
5443,3.92,6,39,3.34,0,1251.38
5444,6.51,2,31,4.25,1,1484.71
5445,4.56,3,46,4.1,0,1009.28
5446,2.3,2,18,1.53,0,758.86
5447,8.54,1,44,4.09,1,1638.76
5448,5.64,7,38,4.88,1,1634.07
5449,2.19,3,34,-0.05,0,855.02
5450,4.12,2,22,2.38,1,1144.03
5451,5.22,5,18,2.13,1,1524.94
5452,8.41,4,42,4.56,1,1830.51
5453,2.78,5,37,1.47,1,1250.31
5454,6.95,2,37,4.6,1,1457.41
5455,7.8,3,33,4.07,1,1706.11
5456,3.74,0,43,3.11,1,1082.7
5457,4.44,7,29,2.48,1,1575.99
5458,2.93,7,31,3.32,0,1124.84
5459,4.59,2,33,2.98,1,1362.41
5460,4.93,2,32,3.55,0,1070.26
5461,6.32,3,48,6.21,1,1448.86
5462,7.18,4,22,2.82,1,1659.5
5463,3.5,2,18,1.59,0,946.72
5464,1.07,5,20,4.03,1,1075.91
5465,4.96,1,41,1.86,1,1194.83
5466,5.59,0,33,3.24,1,1208.68
5467,5.5,4,19,3.01,1,1430.81
5468,4.35,1,35,1.08,1,1202.58
5469,5.25,1,31,2.11,1,1236.06
5470,8.03,2,40,6.59,1,1656.55
5471,5.76,1,42,2.02,1,1320.98
5472,4.25,1,60,2.13,0,1060.69
5473,4.0,1,23,2.05,0,897.35
5474,4.66,3,18,4.15,0,1133.15
5475,8.27,4,40,6.47,1,1750.31
5476,4.63,3,44,3.32,1,1326.9
5477,4.96,2,22,-0.11,1,1293.6
5478,4.04,3,22,2.03,0,1095.9
5479,7.2,2,38,3.0,0,1258.01
5480,8.92,3,52,6.52,1,1756.11
5481,5.9,2,26,2.63,1,1340.8
5482,5.17,4,35,5.47,0,1187.6
5483,5.07,2,18,3.54,1,1320.78
5484,1.0,4,33,2.83,0,847.41
5485,6.49,1,33,5.8,0,1130.34
5486,5.27,2,49,2.29,1,1409.37
5487,5.86,4,27,2.51,1,1535.79
5488,3.58,4,41,3.18,1,1259.88
5489,4.23,2,27,3.67,0,969.73
5490,4.18,7,35,3.52,1,1544.24
5491,7.04,2,55,4.16,0,1327.44
5492,4.24,1,52,3.64,1,1197.32
5493,9.17,0,54,5.7,1,1582.64
5494,5.86,3,38,3.25,1,1445.88
5495,2.45,2,32,2.1,0,813.56
5496,4.74,2,37,2.04,0,1135.06
5497,3.7,4,39,1.6,1,1331.66
5498,1.0,1,38,2.16,0,642.32
5499,8.2,2,27,2.57,1,1590.64
5500,6.41,2,27,3.99,1,1480.2
5501,6.07,3,29,3.56,1,1489.22
5502,5.33,1,45,3.51,1,1224.77
5503,2.24,3,46,1.33,1,1059.02
5504,4.03,2,66,3.76,1,1312.92
5505,6.68,6,39,4.92,0,1467.95
5506,2.9,4,27,4.1,1,1201.51
5507,1.0,4,30,1.92,1,1027.25
5508,4.55,2,33,1.82,0,1026.64
5509,4.72,1,50,3.2,1,1259.96
5510,5.27,9,42,5.75,1,1696.02
5511,6.46,6,21,4.92,1,1701.96
5512,6.28,3,34,3.29,1,1393.26
5513,5.52,4,20,4.82,1,1469.46
5514,7.39,3,40,3.63,1,1599.61
5515,1.96,4,27,1.32,1,1025.35
5516,6.01,5,28,5.03,0,1337.59
5517,6.25,2,18,3.52,1,1445.01
5518,2.52,2,42,-0.1,0,854.59
5519,1.99,4,47,1.24,0,898.19
5520,3.51,1,28,2.46,0,900.09
5521,3.68,7,33,3.67,1,1394.42
5522,6.51,2,30,3.75,1,1550.96
5523,3.77,5,32,3.65,1,1343.51
5524,3.29,5,26,3.6,0,1094.22
5525,3.78,5,23,3.5,1,1261.3
5526,7.24,1,48,0.59,1,1457.95
5527,5.03,5,18,3.96,0,1226.16
5528,4.64,5,40,3.3,1,1412.61
5529,4.78,2,37,3.02,1,1261.92
5530,7.58,4,51,6.06,1,1627.54
5531,3.5,5,32,2.18,1,1288.74
5532,7.63,6,31,5.69,1,1708.96
5533,5.42,3,26,4.09,0,1221.86
5534,4.68,3,38,2.93,1,1358.17
5535,10.0,4,27,4.89,1,1924.9
5536,2.89,1,23,0.54,0,881.66
5537,4.29,2,27,2.71,0,1068.54
5538,2.54,10,25,3.65,1,1389.3
5539,6.9,5,24,3.02,1,1715.13
5540,8.38,3,35,4.29,0,1531.29
5541,8.34,3,33,3.77,1,1588.52
5542,7.45,2,40,5.07,0,1306.79
5543,4.6,3,36,1.72,1,1248.84
5544,4.27,2,22,4.16,1,1248.65
5545,1.66,5,18,4.49,1,1089.07
5546,9.07,2,24,4.4,1,1708.37
5547,5.94,5,42,3.86,0,1430.52
5548,4.02,3,42,3.85,1,1323.82
5549,7.66,2,44,5.51,0,1317.72
5550,3.05,4,43,2.23,0,1028.34
5551,5.81,3,45,3.37,1,1522.68
5552,4.65,4,39,3.1,1,1319.74
5553,6.28,3,53,3.19,1,1526.13
5554,4.87,2,37,3.95,0,1078.87
5555,2.1,5,54,2.7,0,912.77
5556,5.15,2,28,2.45,0,1190.82
5557,7.1,1,28,3.91,0,1238.35
5558,4.94,4,33,3.29,0,1186.68
5559,6.55,2,34,6.38,0,1237.28
5560,2.91,5,31,2.71,1,1293.57
5561,4.95,3,40,4.11,1,1393.92
5562,3.75,4,33,3.51,0,1038.0
5563,6.49,2,28,3.7,1,1455.19
5564,5.06,1,31,3.27,1,1274.74
5565,6.38,3,47,4.3,1,1536.79
5566,7.18,3,38,6.97,1,1537.16
5567,6.38,5,18,4.59,1,1657.45
5568,5.55,5,50,1.67,1,1545.35
5569,3.0,1,39,3.99,0,802.87
5570,4.99,2,41,2.59,1,1323.68
5571,3.93,6,44,3.85,1,1417.85
5572,4.31,1,44,1.91,0,945.73
5573,4.25,3,25,2.43,0,1096.42
5574,3.04,3,24,1.3,0,954.14
5575,1.09,4,58,-0.26,0,731.97
5576,3.66,4,28,2.31,1,1106.57
5577,5.39,5,38,4.71,0,1391.13
5578,2.3,2,51,0.11,0,824.16
5579,5.03,1,30,3.32,1,1258.54
5580,8.8,1,31,7.02,0,1378.73
5581,7.05,3,44,4.71,1,1524.69
5582,8.29,4,37,3.95,1,1837.12
5583,5.78,5,39,4.79,1,1649.12
5584,7.34,6,34,6.43,1,1640.73
5585,3.55,5,29,4.58,1,1308.08
5586,3.71,2,31,2.64,1,1264.54
5587,1.0,4,46,2.3,1,1009.9
5588,7.37,3,32,5.44,1,1621.43
5589,8.08,3,39,5.54,1,1649.59
5590,3.89,4,25,3.47,1,1315.13
5591,4.49,1,55,1.91,1,1271.49
5592,3.49,1,38,3.0,1,1125.31
5593,5.77,6,38,4.15,1,1515.75
5594,7.25,1,44,6.53,1,1443.45
5595,1.51,2,30,0.72,1,990.11
5596,5.82,2,46,4.31,1,1378.5
5597,4.45,2,19,1.55,1,1217.4
5598,5.23,4,28,3.34,1,1368.18
5599,5.92,6,26,4.17,1,1541.96
5600,4.62,5,18,2.44,0,1176.6
5601,4.79,2,29,2.42,1,1302.12
5602,4.57,3,34,3.55,1,1281.36
5603,6.94,4,24,4.42,0,1402.96
5604,5.84,2,22,4.71,1,1391.63
5605,5.44,4,35,2.99,1,1482.56
5606,2.46,1,34,2.23,0,754.71
5607,4.24,0,32,1.53,0,1005.11
5608,6.8,3,22,5.43,1,1441.78
5609,5.08,4,31,4.52,1,1391.26
5610,6.32,1,28,4.47,1,1360.67
5611,8.53,5,35,5.61,1,1763.81
5612,7.08,2,29,5.47,1,1397.51
5613,5.19,1,34,1.23,1,1329.3
5614,3.98,2,21,3.04,0,1039.27
5615,1.0,4,21,1.84,0,824.94
5616,4.66,2,40,3.77,0,1030.01
5617,4.35,0,42,2.1,0,909.52
5618,5.78,1,31,2.21,1,1311.26
5619,4.69,2,35,1.85,0,1057.24
5620,4.36,5,30,3.67,0,1225.68
5621,1.44,3,45,1.36,0,769.39
5622,3.12,4,32,3.62,0,969.17
5623,5.95,2,30,4.53,1,1402.66
5624,8.43,3,44,5.16,1,1695.31
5625,4.8,1,27,2.73,0,1055.67
5626,5.66,0,36,3.89,0,1135.0
5627,6.9,0,24,3.21,0,1170.15
5628,3.38,3,41,2.38,0,1034.43
5629,5.73,1,43,1.84,0,1130.47
5630,3.52,4,22,3.84,0,1103.12
5631,6.73,1,20,3.58,0,1284.57
5632,5.3,4,37,4.99,0,1192.42
5633,5.6,2,54,2.19,1,1458.66
5634,3.43,1,43,1.53,0,902.54
5635,6.41,1,32,4.45,0,1134.04
5636,9.17,3,26,5.81,1,1710.0
5637,2.98,1,22,0.61,0,922.07
5638,4.32,4,42,4.28,1,1397.77
5639,5.46,3,44,2.33,1,1451.15
5640,6.57,5,28,5.61,1,1580.22
5641,3.88,1,32,1.26,0,919.41
5642,1.0,5,35,3.21,0,771.21
5643,7.72,3,53,4.87,1,1607.24
5644,6.52,5,35,5.1,1,1610.63
5645,1.51,2,25,1.28,0,826.42
5646,3.78,6,23,3.78,1,1364.71
5647,8.14,2,25,4.75,1,1596.95
5648,7.9,3,47,5.55,1,1654.03
5649,6.88,2,40,3.98,1,1530.26
5650,4.65,5,31,5.29,1,1492.42
5651,5.17,2,18,2.45,0,1081.63
5652,4.74,3,26,4.13,0,1115.27
5653,7.26,4,38,5.39,1,1632.5
5654,3.25,5,38,4.36,1,1261.52
5655,3.39,1,38,2.12,0,857.82
5656,7.02,4,21,5.04,1,1589.21
5657,4.91,3,36,3.67,1,1280.22
5658,7.76,7,25,4.76,1,1795.38
5659,3.66,3,35,3.12,0,954.04
5660,4.89,4,27,6.92,0,1189.65
5661,3.16,3,45,4.09,1,1145.94
5662,5.01,6,38,3.53,1,1474.2
5663,2.04,3,33,0.12,1,1055.09
5664,4.02,1,48,2.36,0,828.8
5665,2.13,2,31,2.75,0,796.9
5666,6.39,3,20,4.06,1,1498.52
5667,6.43,1,45,5.41,1,1442.06
5668,1.54,4,37,1.19,0,884.4
5669,7.67,2,31,4.66,0,1430.3
5670,9.99,2,28,5.49,1,1727.81
5671,5.09,4,40,4.48,1,1461.53
5672,3.72,2,43,3.26,1,1186.72
5673,10.0,2,27,6.79,1,1773.15
5674,2.36,3,40,1.96,0,891.61
5675,5.04,1,37,4.08,0,1210.29
5676,5.36,0,26,3.02,0,1043.19
5677,7.69,7,35,7.3,1,1823.05
5678,5.72,4,29,5.56,0,1314.9
5679,4.0,5,47,3.52,1,1339.32
5680,3.1,3,28,1.77,0,920.14
5681,4.32,3,50,3.26,1,1351.84
5682,2.99,0,36,2.48,0,726.65
5683,5.1,1,18,1.34,1,1261.72
5684,3.87,1,18,1.74,1,1133.92
5685,2.01,6,32,3.49,1,1159.54
5686,7.51,4,48,2.37,1,1585.14
5687,4.0,2,47,1.57,1,1194.09
5688,2.46,3,36,1.52,0,914.68
5689,4.66,4,27,3.45,1,1418.72
5690,5.14,4,30,3.45,0,1175.1
5691,1.51,1,37,0.75,0,661.48
5692,5.66,3,45,2.4,0,1292.64
5693,2.91,3,40,4.12,1,1117.18
5694,8.42,6,44,5.4,0,1625.51
5695,6.05,1,41,1.42,1,1415.73
5696,4.2,2,44,3.84,0,937.72
5697,3.51,3,18,1.88,1,1140.9
5698,4.79,2,26,1.78,1,1348.6
5699,6.23,5,23,5.29,1,1542.48
5700,4.95,3,23,2.86,0,1118.2
5701,4.57,1,35,2.75,1,1184.08
5702,5.12,3,20,2.82,1,1345.66
5703,3.79,2,25,2.03,1,1156.27
5704,4.31,3,34,2.06,0,1088.48
5705,1.0,2,18,-0.11,0,762.64
5706,6.95,4,30,8.15,1,1554.57
5707,5.6,2,41,2.57,0,1130.2
5708,3.45,2,22,0.86,0,946.91
5709,8.8,5,42,7.03,1,1908.32
5710,5.17,3,26,3.75,1,1352.63
5711,2.93,1,37,1.78,0,797.82
5712,6.71,4,23,4.07,0,1270.38
5713,5.8,3,39,3.39,1,1391.56
5714,5.79,3,31,3.5,1,1385.54
5715,4.15,1,39,3.51,0,905.27
5716,5.9,3,29,3.6,0,1243.62
5717,4.48,5,40,4.88,1,1384.5
5718,6.11,2,43,3.6,0,1282.49
5719,1.19,0,36,0.39,0,629.78
5720,4.13,3,30,1.94,1,1313.65
5721,8.44,4,32,7.57,1,1735.87
5722,3.47,3,22,2.65,0,952.66
5723,3.79,3,37,2.79,0,1060.18
5724,4.1,5,41,5.41,1,1303.96
5725,2.57,2,50,2.3,0,914.91
5726,1.0,2,48,1.63,0,662.61
5727,4.54,2,25,2.93,1,1290.9
5728,5.27,3,37,2.76,1,1395.99
5729,4.89,2,33,4.26,1,1240.95
5730,4.71,4,47,2.14,1,1431.55
5731,5.09,3,27,2.47,0,1254.63
5732,7.05,1,43,3.05,1,1417.1
5733,4.62,3,25,3.46,1,1279.18
5734,3.85,5,33,3.41,0,1138.62
5735,4.44,5,26,1.86,1,1437.16
5736,6.16,3,18,6.3,1,1527.09
5737,7.82,4,25,5.87,1,1664.49
5738,3.74,5,32,2.88,0,1131.26
5739,5.2,3,49,3.93,0,1152.19
5740,5.68,3,24,4.19,1,1397.02
5741,3.01,0,28,1.18,0,774.9
5742,5.04,4,20,4.11,1,1335.91
5743,2.07,3,46,2.34,0,900.02
5744,1.46,3,30,2.72,0,801.29
5745,5.73,1,31,3.24,1,1399.64
5746,4.23,1,31,2.74,0,1014.44
5747,5.4,3,18,3.39,1,1370.45
5748,4.96,3,20,2.95,1,1289.36
5749,3.05,1,25,1.05,0,948.09
5750,4.91,5,41,3.15,0,1156.02
5751,2.53,3,18,1.7,0,886.29
5752,7.78,2,40,4.26,1,1561.88
5753,2.29,2,38,2.75,0,796.45
5754,4.61,6,18,3.72,1,1418.28
5755,2.92,3,31,2.03,0,880.48
5756,6.14,1,46,3.08,0,1127.81
5757,4.34,3,24,3.02,0,1081.15
5758,3.96,0,29,3.68,1,1111.55
5759,6.71,3,62,3.87,1,1494.39
5760,5.06,3,38,3.99,1,1329.38
5761,6.03,3,32,4.27,1,1401.21
5762,3.04,1,30,1.88,0,862.11
5763,2.19,5,38,1.64,1,1171.44
5764,5.21,10,41,6.13,1,1740.42
5765,4.36,0,18,0.26,0,909.17
5766,6.25,3,18,3.01,1,1429.75
5767,4.84,5,25,3.38,0,1233.04
5768,5.41,4,33,3.68,1,1467.04
5769,1.75,5,35,2.46,0,880.97
5770,8.78,5,18,7.28,1,1796.31
5771,4.67,0,32,2.97,1,1105.92
5772,6.4,3,34,4.27,1,1430.93
5773,3.33,2,26,1.93,1,1105.45
5774,5.62,4,29,3.68,1,1419.54
5775,2.39,1,27,0.36,0,829.45
5776,5.9,1,39,1.14,1,1341.91
5777,4.29,0,35,0.87,1,1192.06
